DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20220531,United States,Oil & Gas,-17.99383163,10.87597019,1.747021027,7.929660376,7.175241456,34.84588477,3.0246913,42.31343,25.96383,100,5.8427215,5.01356484,12.57081198,0.3947377,0.722913,59.70157352,234.9060632,0.013568183,-0.416117934,0.18111369,-7.807802678
20220531,United States,Consumer Services,-11.38210869,12.19820532,7.135416386,10.06487295,11.58506293,48.42548424,2.4390247,-28.880363,-23.574818,3.7037036,-0.64335936,14.73483745,9.869051737,0.2653914,0.65163034,102.4976065,284.4862944,4.031053898,0.649608162,0.033271983,-5.550098766
20220531,United States,Industrials,-3.623116016,8.855719745,3.479943744,0.791344086,7.617249208,28.07664809,1.4193668,-21.016901,-14.080917,-66.666664,-1.9006919,12.39444158,1.88826228,0.26879528,0.6763522,57.70021128,182.6873734,4.791193779,-0.193537775,0.015136928,-2.892887464
20220531,United States,Technology,-8.092636108,10.02776716,2.007480242,2.324688323,2.836350538,19.80005095,0,-18.420427,-14.582348,-63.333332,-0.8476772,10.13876301,9.855181634,0.42304292,1.5258728,4.744061616,32.80925148,31.83292738,-4.439084063,0.00881382,-1.499846466
20220531,United States,Technology,-8.142971992,14.69610548,4.168368992,4.222175794,5.224101061,2.981841961,0.6046762,27.04438,1.728332,18.421053,1.2561039,139.7917478,57.0410112,0.34295636,1.2856995,81.86203637,45.61228205,4.569077905,7.807057869,0.028953975,-2.666081675
20220531,United States,Industrials,-22.43157578,11.53308211,6.419295686,5.868510316,7.962286151,11.65273675,0.8355358,-19.590246,-33.775623,-81.13207,-1.8742567,55.0883095,34.07887997,0.5117352,1.7546015,0.168208579,0.246123554,3.076286291,0.370686276,0.028306168,1.727008712
20220531,United States,Basic Materials,-19.60102844,10.32542649,0.40550446,-1.99817641,2.398922948,18.44451817,0.6039133,16.348469,-12.755293,100,10.944639,2.198509368,-7.678164447,0.58504987,1.6383232,37.57274767,268.6760481,-0.146946503,-1.54744259,0.15677305,-1.315048736
20220531,United States,Consumer Goods,-14.55626488,10.84215915,5.29808733,10.61182054,8.609612304,43.95906567,1.7617265,36.32947,10.722828,100,5.764059,12.05232015,17.20191485,0.27236724,0.5242639,42.87938782,183.3365037,2.255157111,0.590053816,0.047619674,-6.876157902
20220531,United States,Consumer Services,-7.679599762,7.626418299,20.45286304,20.58650907,22.52052284,69.39026718,4.541701,-55.320347,-48.134716,-83.333336,-6.3647356,29.47511786,14.46894735,0.5933149,1.426921,96.35070438,177.9212913,2.028484199,-1.807695465,0.27846572,-5.629948148
20220531,United States,Utilities,-5.833869934,9.080021394,7.048406899,-6.988496808,7.689733345,67.28294031,4.4043784,-11.823135,-8.119106,51.851852,0.30225167,10.47577122,-4.489747794,0.22059484,0.24618708,137.3324473,620.3046947,0.650879372,-1.133930807,0.009613543,-1.018350858
20220531,United States,Utilities,-4.454249382,10.10960937,4.027983008,-7.575862991,6.815500841,39.46609614,2.4792519,12.992883,6.632316,40.74074,0,10.20618557,-8.315841186,0.16318311,0.2685862,140.0824742,520.6130268,-1.188546951,-3.844986361,0.008272904,-1.863719043
20220531,United States,Technology,-7.094907761,8.989147922,13.82546129,4.190965019,16.29730994,65.89998442,0,-2.0526886,-6.780219,87.5,5.726855,20.97946063,4.302934632,0.2857114,0.9699991,50.99302481,153.4940149,3.802282051,1.242335066,0.07845632,3.539625728
20220531,United States,Technology,-17.22743607,10.71623279,1.102441675,3.272499404,1.744159094,1.883467257,0,-33.785767,-26.599342,-45.714287,-1.8273615,58.53256389,42.48157107,0.4688783,1.590857,152.6204216,160.205217,44.79407094,1.535054589,0.018443234,-12.01724218
20220531,United States,Industrials,-5.319815636,11.44286246,2.94293335,3.161095258,4.269474345,5.41607852,1.8166324,13.314962,11.326159,94.44444,5.5057683,54.33697719,35.0890561,0.2808665,0.90376025,33.35907795,41.56693399,11.69667747,-0.021092636,0.003856065,-1.014506125
20220531,United States,Consumer Services,4.343950748,10.60459562,5.974559868,7.512770472,7.484441309,-7.781497627,0,39.021038,26.143492,82.608696,4.125773,,56.67256381,0.3691194,0.8136658,,231.9752785,6.060644564,-0.012401519,0.012888479,-9.287755011
20220531,United States,Industrials,-6.19494915,9.557636393,5.229517958,5.594828157,7.445100058,13.59773592,1.6458044,-16.872984,-23.644745,23.076923,0,38.45874039,16.34059766,0.31564307,0.95730036,160.6318853,240.785169,2.905048837,0.021734927,0.017603315,-3.847408299
20220531,United States,Technology,-10.95975018,8.465297888,9.584252276,-8.891898757,12.64710584,88.54225558,2.0590372,1.2709856,4.37994,100,9.688338,10.82449528,-7.5795028,0.33540118,0.944623,38.16820699,199.719896,3.777693311,1.198777356,0.008638996,1.14465176
20220531,United States,Industrials,-2.990549803,10.03144378,3.862725407,0.149581622,6.362365335,15.95683947,1.1285089,-0.48686266,0.64400434,-88.23529,-1.3677329,24.20733388,0.289435601,0.33258256,0.62931585,208.9330025,392.2360248,3.601986472,-2.534610054,0.046902813,-4.473977884
