DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20180629,United States,Consumer Services,4.040408134,8.914662668,12.53986436,5.120780623,19.088005,46.2214293,2.1195562,-30.628502,-34.729214,-86.666664,-2.6464577,27.12997965,6.926013452,0.3208036,0.83813,26.781041,57.706768,4.574972489,-0.461900875,0.08819947,-4.917307862
20180629,United States,Oil & Gas,1.867616177,8.866559695,5.53305056,-2.205054765,10.334853,50.13291579,0,34.571884,15.640736,16.32653,2.6683447,11.03676192,-3.627090123,0.3619638,0.96560407,21.10864406,92.59618,-2.998429935,0.386911142,0.13016613,-5.176926723
20180629,United States,Industrials,4.347121716,8.291657601,5.634211145,7.331691731,10.04487,26.62811937,0.2898084,-2.4048388,-6.43903,-84.61539,2.9702163,21.15887745,27.43686746,0.20532775,0.68510044,-23.83133505,-67.38793,7.239239302,0.561659609,0.014561408,-9.256053698
20180629,United States,Industrials,10.82956791,11.58033218,1.651817967,4.822710181,8.000761,16.44806855,2.205988,14.192867,-1.6443968,72.22222,5.8594356,10.04262575,16.90533145,0.18323086,0.9383829,45.50724638,86.90037,2.340839735,0.432801954,0.005270626,-7.259164464
20180629,United States,Health Care,6.479227543,11.69356987,1.852270609,9.071868851,9.866206,13.03851596,2.8603933,5.672407,-8.450842,24.390244,1.4514939,14.20614597,22.18955449,0.23874705,1.0933815,21.56850192,27.723831,13.44184142,7.33497382,0.029142695,-11.50411487
20180629,United States,Oil & Gas,-1.883691549,9.905792077,-19.46010201,-5.691867828,8.397622,52.89795481,1.4949918,39.953495,27.558445,86.04651,3.4512203,-36.78800453,-6.231907805,0.36901382,1.3332797,26.80120709,139.72469,-3.421107252,-1.035301882,2.0220885,-21.14053306
20180629,United States,Utilities,2.72923708,10.43808362,5.199329033,-6.133263051,9.379893,54.1473734,3.6245487,0.6753087,-11.253971,0,0.34018105,9.602181429,-5.59379275,0.17050602,0.12100436,127.3895895,434.4484,-0.313905205,-3.608718549,0.012238771,-3.43158879
20180629,United States,Technology,0.229358673,10.47943969,2.177889032,2.6641346,4.8142138,29.08602093,1.970392,23.192692,2.9881597,90.69768,4.876035,7.487751719,5.344975521,0.2593685,1.198064,63.85240736,325.3521,5.936861498,-0.973161498,0.006556256,-1.822655699
20180629,United States,Oil & Gas,-0.136518478,10.51168124,-0.068041652,-2.90673939,10.208295,23.79008334,1.3651878,49.502777,40.112484,65.71429,5.247737,-0.286008466,-3.89795248,0.31973875,1.0183228,149.2163368,241.98515,-1.986793696,-0.303041451,0.22943121,-10.02708739
20180629,United States,Health Care,7.096254826,10.22776502,1.887520959,2.740357953,5.467054,32.94467008,0,-5.4725113,-5.235034,33.333332,-0.25319806,5.729366708,6.242947857,0.40494055,1.4446942,17.61936638,100.35,6.680983878,-2.327745686,0.02938017,-4.949459999
20180629,United States,Oil & Gas,6.785166264,10.76810831,8.906512159,6.450850495,11.607237,46.07419402,2.8873048,82.54585,42.414177,12.820513,0.5781839,19.33080404,9.87714037,0.24047664,0.9339549,19.65077479,70.107635,-1.539583526,0.43719155,0.1256391,-2.615694165
20180629,United States,Oil & Gas,-1.069521904,9.791436109,6.91276509,-2.99776868,14.268486,41.95757581,2.1390374,-15.700733,-19.78417,41.37931,1.2565928,16.4756065,-3.189526927,0.38439888,1.0524541,96.76086377,191.93549,-3.647333816,0.562091819,0.20936878,-4.21950552
20180629,United States,Consumer Services,9.631193161,11.92060967,15.47628514,7.602444034,13.24072,46.21865574,2.316367,-17.230505,-23.820608,13.157895,1.7859601,33.48493135,8.41964904,0.294354,0.965662,87.24993524,214.41254,25.72438826,0.94063383,0.019232636,0.800753147
20180629,United States,Industrials,10.05569649,8.665423178,3.92333164,2.982980559,7.8808074,24.21954999,1.3814521,9.365236,-5.678815,0,0.8801523,16.19902782,6.640941879,0.19725329,0.74216145,37.40009555,105.38742,-0.218135168,6.66E-05,0.019201048,-3.336708285
20180629,United States,Technology,-3.042823076,9.593847312,1.909641879,2.854946126,3.41339,16.40537237,0,34.17753,6.885648,80,6.6136994,11.64034461,17.40250731,0.22299016,1.0316114,-36.96032168,-189.10432,8.436562345,2.407120822,0.022200685,-5.819474487
20180629,United States,Technology,2.798330784,13.70622275,5.947534138,6.056516862,8.211014,14.15302968,1.4693966,32.600224,10.4170685,36.363636,0.21075827,42.02304576,23.78855591,0.2407369,1.1081905,26.71858005,44.375793,4.718981925,-1.470228719,0.024847211,-4.062410909
20180629,United States,Technology,5.282533169,10.74853415,6.155270086,8.472624037,10.496991,18.26822308,1.2989825,26.737463,-10.104048,27.906977,2.6283035,33.69386316,28.56418797,0.41420692,1.8186426,-25.26451916,-46.096096,5.658337641,2.57580496,0.026380993,-0.900947282
20180629,United States,Basic Materials,-0.13781786,9.233005519,1.323627232,-0.512520993,7.813529,37.15144209,1.4136064,-10.189163,-30.131304,64.28571,0.75868237,3.562788299,-0.974428478,0.3689791,1.0736446,20.62673835,89.92584,-1.791024359,-1.920329171,0.013255605,-2.638588775
20180629,United States,Consumer Goods,5.302190781,10.15108837,6.436636602,-10.99575822,8.237106,73.11769365,2.923849,11.0017185,5.3982615,80,2.450674,8.80311766,-11.06745767,0.18530734,0.6937295,40.40679052,276.34174,-4.841211849,-3.313581844,0.059670758,-1.523909616
20180629,United States,Consumer Services,8.892464638,8.318021322,4.983176595,5.490713094,13.370383,30.43146765,2.3655913,93.499146,64.247856,86.8421,3.5404387,16.3750781,18.04287968,0.34594086,0.8342471,-33.17420482,-83.98421,5.136027849,3.253359353,0.040127475,-10.17864508
20180629,United States,Utilities,0.701344013,9.107256349,5.192222037,-3.061134524,11.029294,55.64825065,3.5004966,-4.1789,-17.68272,42.307693,0.38032395,9.330431732,-2.923803848,0.18073145,0.25403538,104.088684,329.4557,1.675868155,-4.352325862,0.007757273,-3.584723312
20180629,United States,Utilities,1.988506317,9.603939355,3.858852356,-1.511158964,10.239698,48.77535408,3.0731306,10.02742,-8.09527,61.11111,1.8569516,7.911479945,-1.584382515,0.1880729,0.22953223,122.461964,363.01764,3.144509647,-0.586520279,0.010618296,-6.070533822
20180629,United States,Technology,0.743889809,8.791526695,6.49544882,-1.614346022,13.195794,77.52205249,0,-5.14096,-16.128695,81.818184,2.6520672,8.378840099,-1.223193545,0.23151997,1.1117468,59.12189721,236.95279,9.741779239,-1.931483956,0.024648828,1.716626853
20180629,United States,Technology,-2.021509409,10.26561812,-1.973354702,-0.173351674,-1.0917358,-0.891125073,0,27.842976,-12.524796,2.2727273,-0.8385364,,-3.744360902,0.36063245,1.3540102,,,-1.143482866,-3.96160894,0.05098188,-13.80299494
