DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20130830,United States,Consumer Services,0.664377213,9.575053096,6.728795481,6.337100525,10.643986,-10.64052318,0,23.56962,-2.2435546,15,0.28217053,,36.9661992,0.18342224,0.55409634,,198.01765,23.70604198,2.172040292,0.009094702,-4.686002497
20130830,United States,Industrials,1.777362823,8.345500688,4.502289693,8.190082886,11.61104,37.36947938,2.6192703,46.58066,21.727598,57.142857,0,12.04803965,15.15577624,0.20346934,1.0696719,71.93238864,182.46292,-1.031624991,0.279337387,0.008354569,-5.837071279
20130830,United States,Consumer Goods,4.198276997,9.05641997,-0.950614403,2.841345626,9.45141,13.73900252,1.2139605,49.417103,52.33127,-62.5,1.0549777,-6.919093302,6.277541554,0.23537003,1.3445983,180.3463791,209.76598,0.551829281,-3.554851845,0.043766133,-8.050118524
20130830,United States,Industrials,1.035571098,8.776575365,6.011747024,6.622797287,11.688538,16.58631128,1.1706438,8.37121,-12.409634,-79.166664,-2.9202409,36.24523211,9.204769666,0.1729061,0.8478107,337.0453065,301.33078,4.996676807,0.912193537,0.009067544,-5.683952525
20130830,United States,Health Care,0.287270546,9.11518963,5.203270337,6.27229988,9.638734,20.88127047,0.70838773,17.672337,-0.46901703,-44.736843,-1.729953,24.9183609,17.24419448,0.13382207,0.691001,26.50900664,54.416695,8.669489686,-0.989979486,0.018053137,-3.158046877
20130830,United States,Consumer Services,-5.340165138,6.690840985,-21.84338226,-6.017895973,2.1402793,88.66384126,0,46.160282,18.621672,10,-0.17828995,-24.63617857,-3.133917325,0.64393604,0.50892866,13.5093444,305.10394,2.285100597,-1.999831663,0.6990781,-7.37292286
20130830,United States,Health Care,-4.859113693,10.53858802,6.067151748,4.941151969,9.098624,18.44255167,4.8691163,28.964937,4.08144,-10.526316,-0.17177318,32.89757219,15.33969403,0.16997626,0.7801475,45.65436001,85.26965,12.03422936,-0.792359267,0.003728007,-3.82540461
20130830,United States,Consumer Services,4.909145832,9.669996671,6.526193008,5.58413296,12.417731,25.29192333,0,12.444056,-14.686287,-7.5471697,-0.39722785,25.80346667,22.0787201,0.19810827,0.78934056,-23.01229123,-49.767056,7.54572232,2.112669149,0.009986449,-2.471388316
20130830,United States,Health Care,3.219342232,9.847572978,5.986702399,6.110515359,10.327781,24.26335327,2.0230026,38.405228,16.890776,7.3170733,1.9740713,24.67384591,13.83863624,0.1475511,0.79646677,38.11050514,81.95576,6.743320023,-3.480487383,0.001871751,-4.607351401
20130830,United States,Industrials,7.362544537,9.254594481,4.536033866,5.438393942,7.4977417,25.08601959,0.58247906,35.39046,-3.4103096,-30,-1.0831957,18.08191949,15.20841348,0.17899808,1.1079116,43.718973,131.81839,2.385236414,3.28565896,0.003995379,-2.954341918
20130830,United States,Industrials,8.256340027,8.880060563,3.545178627,3.162555345,7.974859,31.13301293,0,71.5932,20.67858,84.84849,2.8936424,11.38720057,5.414999047,0.22230789,1.1305223,63.84519128,207.91733,2.29857609,1.289499407,0.010451382,-2.377408742
20130830,United States,Industrials,-1.960295439,8.317373267,4.344968519,5.885051037,11.154412,39.83986874,2.613722,39.03973,20.577705,-36.363636,-0.37396866,10.90608141,7.591587902,0.16153136,0.88539565,85.74668955,228.27644,2.692595303,-0.27084643,0.008923701,-5.912989464
20130830,United States,Telecommunications,-1.487976313,11.81735255,0.841539763,12.42617171,13.152934,24.56765074,4.3967285,22.702812,-0.6400287,23.728813,0.44723558,3.425397778,13.00190614,0.18408947,0.7064191,140.3362354,150.20726,4.251484153,1.317625806,0.012977291,-9.29260907
20130830,United States,Health Care,3.113758564,8.089315678,4.671699404,3.444500864,11.710255,62.31766345,,21.453499,2.7242184,-100,-3.886669,7.496589483,4.062228748,0.190508,0.8144466,-5.048598943,-27.739517,4.47438133,-1.187322316,0.16237567,-3.34903323
20130830,United States,Utilities,-2.72217989,9.659539703,4.211716641,-2.839718038,9.282138,82.9325295,5.8713636,-6.378615,-13.4687,21.621622,0.1764219,5.078485688,-1.544388145,0.20593129,0.5507227,153.531856,603.3565,-3.925768783,0.344384175,0.017247248,-3.07304686
20130830,United States,Utilities,3.831732273,7.66652216,4.515318617,-0.715382375,11.622367,59.04049152,3.1653478,57.988857,29.606987,16.666666,1.2318028,7.647833718,-0.695285728,0.20763807,1.0982009,100.344835,320.10104,-0.037516715,0.895069926,0.01795408,-6.313040107
20130830,United States,Consumer Goods,4.980325699,9.310743592,4.385787846,4.200370954,9.40521,28.09382476,0.5177055,39.642178,-4.24934,71.052635,1.5553094,15.61121664,11.23639003,0.23920317,1.5259168,16.2679888,46.247482,2.311039536,8.044659304,0.010599833,-5.566491689
20130830,United States,Health Care,10.96408367,9.558904204,-32.00353432,7.042894654,9.10978,45.89172739,0,99.447525,51.86616,81.818184,1.5732552,-69.73704444,9.281130847,0.3064218,1.1625339,61.29478702,240.99153,-0.4777349,1.180634845,0.03492731,-31.05981112
20130830,United States,Oil & Gas,12.48897362,8.330347284,3.140271599,0.465782604,5.249676,26.45445087,0,33.98087,-0.4218161,91.304344,2.0193894,11.87048491,1.760696551,0.24069935,1.3054273,-29.06917296,-158.69037,2.674379848,-0.652906676,0.03514759,10.34295426
20130830,United States,Health Care,9.017848969,8.794043102,4.413509853,3.555839566,6.9745684,12.13405877,0,34.499752,0.48713684,-16.666666,-0.23999125,36.37290652,19.18789659,0.2471197,1.3656511,43.32085346,71.603874,2.991662578,0.071936843,0.003750346,-1.740672523
20130830,United States,Oil & Gas,3.654742241,9.269216608,3.2999575,-9.262533276,6.8031406,20.12319001,3.2864444,18.808985,-16.078781,38.46154,-1.6395073,16.39877921,-9.166584247,0.4286763,0.9674771,324.2079336,519.0557,-0.418930471,0.089171202,0.04226922,-1.560445971
20130830,United States,Utilities,2.144050598,9.932972566,3.888636443,-2.461346662,8.02812,50.60082103,2.9850745,34.96989,9.888018,-21.428572,0.21362773,7.684927564,-2.302452316,0.16489655,0.7251038,107.5218267,426.6083,0.011011923,-0.119393439,0.04600518,-3.008301597
20130830,United States,Consumer Goods,2.082395554,9.569602866,4.126309145,3.08600447,6.2364726,11.3665504,1.5949843,20.041298,-6.7536774,-40,-0.28256467,36.3022113,16.83809524,0.17542166,0.8662576,49.01719902,84.62354,16.8584278,-1.926764184,0.01669423,1.489244346
20130830,United States,Oil & Gas,-4.625612259,9.708828134,0.949047277,-1.619463969,3.3568718,12.89743314,0.10222336,89.39317,2.192688,42.592594,1.3977808,7.35841983,-8.396315965,0.28348324,1.1338398,51.91789429,186.95503,0.637343838,-0.930777921,0.082394026,-11.27226425
20130830,United States,Basic Materials,6.801688671,7.845243575,5.678348047,1.370635735,11.502209,71.58634641,2.5506377,20.657814,-6.749046,-58.333332,-2.8079152,7.932166302,1.185636856,0.26527458,1.3466974,78.11816193,302.54236,0.930861783,-0.039668073,0.013162945,-0.204591953
20130830,United States,Consumer Goods,-5.720245838,9.508380613,5.500231589,5.871367323,9.387219,9.775715253,2.8730893,35.96467,23.47443,-46.42857,-2.4652553,56.2642369,18.58116044,0.19017956,0.7181918,288.5345482,234.4232,4.134038675,1.520806497,0.033734407,-5.451761103
20130830,United States,Consumer Goods,5.806457996,9.223947309,3.637171001,3.933116567,4.574752,29.56890794,0,57.00792,-0.9042561,40,-0.025925184,12.30066057,5.101662167,0.2075458,1.1008067,148.8857009,668.1689,-1.441505847,1.169999729,0.015877046,-2.206046006
20130830,United States,Basic Materials,8.071411133,7.950716524,5.120510968,-5.074697725,10.941083,42.92348492,1.3390366,12.42038,-16.71322,-63.157894,-1.7867024,11.92939245,-7.90166813,0.2415166,1.2624795,33.71921182,115.55993,-0.079525588,-2.145255048,0.039783802,-1.472714818
20130830,United States,Utilities,-0.708591938,7.912015314,5.888486563,2.734142972,11.95005,55.28178544,3.166519,21.480083,-0.38768053,-20,-0.48224238,10.65176625,2.643624137,0.16041908,0.81335205,84.89056609,267.2786,0.184390398,3.366709514,0.015126136,-2.398086103
20130830,United States,Telecommunications,-3.623187542,9.904057494,4.367510065,14.81655302,18.783138,94.22628122,6.52174,-9.101713,-16.708786,-12.903226,1.0018767,4.635129402,7.711112845,0.18309431,0.65908957,107.7216801,268.1806,1.019469855,-0.271681379,0.008888994,-9.788967049
20130830,United States,Consumer Goods,1.17944479,9.014456705,4.399665961,5.013940584,7.4369445,25.36528457,1.8871104,19.322145,-5.9162974,-3.4482758,-0.18057594,17.34522611,15.07184906,0.15048756,0.71820164,27.52601544,87.754166,5.519088029,2.610161397,0.002742616,-4.240989727
20130830,United States,Basic Materials,3.444993496,7.80997917,3.821378408,1.874179219,7.6473927,21.13928119,2.956734,4.4716716,-6.4391136,-14.285714,-0.47222814,18.0771445,4.626940411,0.3130084,0.6468584,58.68355402,144.31335,-1.239598131,-1.25737547,0.056609616,-4.828540674
20130830,United States,Consumer Goods,-1.184999943,9.285572469,5.231258961,5.240534243,8.700132,1.40984284,3.4340992,22.627937,7.662177,-66.666664,-1.4712793,371.0526316,24.34295562,0.14305209,0.60854137,1406.578947,190.21352,4.632717475,0.714751277,0.01036135,-1.630309989
20130830,United States,Consumer Goods,-0.052374601,12.03936921,5.14855799,4.692536103,7.16117,19.18599857,2.933473,11.443186,-3.7199974,-73.68421,-1.3877685,26.83497537,16.83585885,0.16801505,0.8208385,51.38546798,125.03746,4.335966737,-2.929741301,0.009591319,-1.809130364
20130830,United States,Utilities,4.114282131,9.04398119,5.066478069,-29.15882134,8.635274,113.9662316,1.7701466,29.278637,12.723374,-38.46154,0.05774127,4.445595855,-9.366819682,0.22229886,0.80572516,115.8238342,633.2578,0.041564831,-2.532085993,0.2720122,-1.622637212
20130830,United States,Basic Materials,13.91129494,7.462285891,5.173383645,-0.900280751,12.25932,73.60557577,3.2258065,25.68735,0.67043304,-100,-3.4902399,7.0285214,-0.612472639,0.2591707,1.5446267,75.56969453,291.53604,-0.892839228,0.433012677,0.090146646,0.334094104
20130830,United States,Basic Materials,8.799147606,7.915668029,2.551210128,2.722750723,7.553017,63.14883781,0.668628,16.141272,-13.580394,12.5,-0.10828702,4.039995376,2.885098813,0.22595656,1.0199225,42.75806265,281.18585,-1.83355183,-0.062165742,0.02283323,-3.151372989
20130830,United States,Basic Materials,8.200907707,8.546832186,4.771442594,3.982651482,8.647838,20.99895675,1.447219,4.623294,-15.525323,-46.153847,-2.375821,22.72228402,17.08487005,0.17021093,1.1205449,-9.117336226,-22.571142,1.423572415,0.127800649,0.023967,0.265247543
20130830,United States,Telecommunications,4.350101948,8.34873363,1.639001961,2.409092636,10.126526,25.57957898,0,17.665731,-4.7957063,-37.931034,-0.97673243,6.407462619,4.126935084,0.19700803,0.71033126,78.9258374,165.87761,10.95694069,0.538696919,0.04906337,-11.99812516
20130830,United States,Telecommunications,9.969782829,7.433282675,-2.707303815,8.261444902,10.787505,84.35613401,0,-9.013283,-11.13534,-79.31035,-2.9010549,-3.209373979,9.793531909,0.3819309,1.3118047,-48.51845933,-642.2782,2.392846843,-0.313562339,0.06442495,-9.252873233
20130830,United States,Telecommunications,-0.029563904,12.10343572,4.088848492,11.00276995,12.330032,48.75480889,5.350281,1.4172912,-12.722694,-36.842106,-1.0846665,8.38655424,12.48805212,0.1590035,0.77254605,79.73590309,226.72224,2.329176659,1.203130342,0.01041,-11.61779557
20130830,United States,Telecommunications,7.177662849,8.005874916,1.033075487,4.670800509,22.751219,133.3222652,1.8418201,9.539342,-0.6409168,-14.285714,0.3560103,0.774870938,2.204623988,0.2702928,1.1820656,20.7709787,81.78455,2.963229664,-0.332802408,2.9395938,-11.39297766
20130830,United States,Telecommunications,-1.154738665,8.373845684,3.585261167,17.72537166,19.288502,93.77229658,9.237875,-0.42193532,1.0213733,0,-0.59544075,3.823369266,6.173351134,0.2782225,0.8392703,185.3208545,328.85876,-1.580165735,-1.73691305,0.2208915,-7.889861924
20130830,United States,Telecommunications,2.106571198,8.473010556,3.189868676,10.97013815,16.495466,21.40305726,12.391574,-4.771572,-10.714102,-71.875,-1.1074839,14.9037992,5.746446795,0.23193136,0.85332805,874.3041313,395.09225,1.919232633,-3.226803858,0.122185774,-11.53268488
20130930,United States,Consumer Services,16.43743515,11.87192155,-0.070536085,0.18437155,2.175037,6.098927069,0,10.48286,-12.629104,-64.28571,-1.2533296,-1.156532692,2.000303076,0.2343344,1.1385635,-25.4895225,-72.60274,9.787863159,-3.579486398,0.506854,-12.95960682
20130930,United States,Health Care,10.54534912,10.84579493,7.771167324,9.193144797,16.504019,43.52489737,1.6872551,4.4380665,-7.2955427,-15.555555,-0.3565324,17.85453337,18.2585922,0.19564505,0.8294333,-6.532283396,-17.698755,7.848163701,-1.06999948,0.00995949,-4.093247999
20130930,United States,Utilities,6.320548058,9.196691611,-10.73553128,9.539315329,15.162251,48.14262327,1.1959406,17.319965,7.084918,16.666666,0,-22.29943146,3.6312418,0.2096321,1.129255,378.83765,382.86868,0.338496791,1.860858967,0.006764688,-10.44226632
20130930,United States,Consumer Services,5.96550703,7.901650345,8.39544938,11.34980751,23.84328,65.87523891,2.2618039,6.38268,-4.0186644,-100,-13.300214,12.74446897,15.54959215,0.40078187,0.9227329,-19.58960004,-62.142258,2.657837173,0.704078797,0.1186243,-14.96819476
20130930,United States,Technology,-3.223884106,12.21145073,7.91481876,7.228519678,11.1908,8.830878839,1.9926558,-10.4025,-20.963436,15.555555,1.5594658,89.62662612,32.90248099,0.19214834,0.7967422,133.8345441,94.395454,3.660527716,-1.777568651,0.016775545,-2.501405048
20130930,United States,Technology,-12.33595657,7.921038411,-30.85713871,-29.69545819,-7.147273,13.03260329,0,-2.9673576,7.4993134,73.58491,1.5739487,-236.7688022,-34.06913786,0.5706673,1.8813262,300.5571031,,-0.889231816,0.476365269,0.25047362,-21.125
20130930,United States,Technology,4.389691353,10.1683028,2.169111645,4.191705919,4.641225,26.57824658,0,41.051327,10.723019,-86.95652,-7.942704,8.161229292,12.95548297,0.23246215,0.95537245,-33.78032313,-212.52606,2.7124774,-1.592777578,0.009652945,-6.685081582
20130930,United States,Industrials,-3.376358747,8.679723176,8.987800639,9.451895509,16.436258,61.81471663,0.6620324,19.755686,-0.75901747,82.35294,3.9490268,14.5399043,11.69270888,0.22799358,1.3124442,18.94835268,63.46136,0.985714357,2.166968001,0.0235078,-1.794918283
