DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20200529,United States,Utilities,-9.680992126,9.088708181,46.49487201,13.38266294,11.6381761,18.72443473,3.3287103,2.1003604,-23.34407,-60,-0.35830194,248.3112183,14.87945756,0.59938514,1.0299954,315.681544,318.7576127,-1.501437449,2.612992708,0.26664254,24.11619184
20200529,United States,Basic Materials,18.88111877,7.622251774,15.21086711,23.26673091,20.47643685,86.03560142,2.7972028,25.452005,29.986132,-62.5,-1.306366,17.6797359,15.83577928,0.7133614,1.2680975,60.41660148,167.0185178,-0.240381072,-1.669666951,0.1368723,4.28568274
20200529,United States,Utilities,-4.169994354,10.12942879,5.356991852,-1.404066368,9.308108702,71.88660249,4.076739,-2.4354696,-3.1817198,-87.878784,-5.9131474,7.452003107,-0.937441743,0.5316368,0.7242596,118.3109533,491.7435424,-3.695139416,-1.734229392,0.0227079,-2.916716886
20200529,United States,Utilities,-0.273138285,9.727084209,4.055925003,-1.872883016,7.451919255,29.93034068,2.7825196,5.302739,-4.013771,-38.70968,-1.4699363,13.55121562,-1.834219289,0.50497544,0.7968643,261.7776006,588.7942627,2.530063972,-2.588732876,0.017539253,-4.128628386
20200529,United States,Basic Materials,-1.517379284,8.697252127,4.386580619,3.61650687,7.059912695,15.61529156,1.7702845,-3.3459604,-4.356611,-100,-18.96213,28.09157039,13.55581992,0.5384789,1.0522926,58.34403081,117.9753407,3.704404214,-0.070422185,0.041925013,-3.668440213
20200529,United States,Oil & Gas,-0.70951581,9.546730214,4.84267042,5.418317848,7.873427463,21.66364203,2.0184479,8.742798,-3.62854,-61.29032,-19.423656,22.35390713,12.3378757,0.5960204,1.2141409,93.85054704,214.5978225,1.860307584,0.026458216,0.06214807,-3.084246028
20200529,United States,Basic Materials,3.260862827,9.132186678,8.206982249,11.66710652,12.80452754,64.42318872,3.8487442,-2.4091125,3.4283638,-42.105263,-8.529952,12.73917422,9.156483367,0.6078034,1.1332871,96.91171534,298.7066736,1.607947298,0.622259159,0.07676781,-4.635182409
20200529,United States,Basic Materials,-6.190615654,11.02644294,2.535682858,2.635229841,4.621408355,14.12737592,0.88437295,9.228325,-5.4755154,-76.47059,-22.966024,17.94871795,10.71175907,0.59572154,1.1021075,77.04742496,212.2830949,4.737319229,0.372628831,0.07069885,-4.046652707
20200529,United States,Oil & Gas,-0.608205795,10.29777153,9.218869929,5.850510973,22.88090725,72.94680482,2.766333,-43.35589,-28.07669,-17.241379,-4.728151,12.63779812,6.616583373,0.85519516,1.2184486,18.23200767,51.30254317,3.539552835,5.840962835,3.8577561,-14.60824583
20200529,United States,Oil & Gas,-10.79460335,8.133057509,-35.8773865,7.319698113,18.59665859,287.9009211,0.22488755,-24.049282,-17.654245,25,-1.1986483,-12.461713,1.646372089,1.0360274,0.84829515,54.84118672,329.2178479,1.585461229,5.173325988,1.0341104,-16.33984746
20200529,United States,Oil & Gas,-1.649439335,12.16653711,7.459147901,2.785476779,12.34364991,99.68937903,7.653398,-30.612534,-16.595978,9.523809,-3.6896555,7.482389773,2.329263466,0.5830654,1.0605042,25.92121054,161.4914505,1.284622932,0.589882619,19.313965,-4.120828358
20200529,United States,Basic Materials,1.676666737,9.452415377,4.232705422,3.097599331,7.665719293,19.87848654,1.7884362,33.158897,16.74863,-52.38095,-2.3118775,21.29289579,6.855812499,0.6639695,1.2149638,122.9870079,255.8028747,2.15076982,1.290954687,0.021916585,0.557091778
20200529,United States,Oil & Gas,10.85104942,9.236933616,-11.01319441,8.909878767,14.24362751,78.01743025,3.6591868,-48.9787,-3.4009695,-48.275864,-7.710354,-14.11632551,4.743390358,1.1152085,1.7544199,115.2646031,332.1942446,0.36771462,0.921737567,2.2803936,-14.08361903
20200529,United States,Telecommunications,-2.041482925,12.30085605,6.321510982,13.20377182,14.16182399,83.78094062,6.7725205,4.9514294,4.644358,-85.71429,-1.9356337,7.545285282,7.741163108,0.4502883,0.85212135,95.61830627,300.626344,-0.203897358,0.720785399,0.051790737,-6.107466615
20200529,United States,Telecommunications,-2.147388458,7.760694301,5.156543188,2.514347505,18.67655084,198.2925244,3.330893,-30.132235,-25.619429,77.77778,1.1197069,2.600472813,0.681135996,0.63914305,1.0144672,62.30388996,258.3778966,-3.261186539,0.640757033,0.3297119,-8.060476765
20200529,United States,Telecommunications,4.108345509,11.36566377,4.018222939,0.501698539,10.29636596,33.35658022,0,17.31249,2.065432,-77.77778,-5.7620473,12.04626767,0.638134819,0.51253647,0.85906476,141.7416374,311.7817848,8.022382768,-0.758390018,0.5244562,-3.860977209
20200630,United States,Consumer Services,14.71135616,14.13916446,0.764161337,1.401131268,2.60018485,4.722433135,0,28.978216,-7.126993,-46.739132,-1.9761572,16.18151734,15.0113558,0.40063998,0.6212615,43.78140704,77.9046944,17.34245541,-1.15791433,0.22518216,-11.95393522
20200630,United States,Health Care,10.46702862,11.99460787,2.186193271,2.765018672,4.338043489,18.66696475,1.5531007,14.48276,-4.8687277,-5,-25.691814,11.71156264,9.47682666,0.49592346,0.8855587,48.32881064,190.5283757,8.470955351,2.245198445,0.07961368,-3.607465347
20200630,United States,Utilities,6.095933914,9.173106652,3.03077189,-3.404428698,10.01985249,26.35318435,4.0027604,-22.138428,-29.771255,-57.142857,-1.8762572,11.50059078,-1.341129329,0.7655661,1.1945693,740.133911,595.8148383,-3.99965477,0.182495218,0.021889972,-5.908226343
20200630,United States,Technology,4.149615765,8.71449269,8.716823924,9.947157364,12.97753091,63.30613447,0.16569896,9.552849,19.464552,50,-14.508681,13.76931951,8.664291112,0.7578652,1.1499238,89.02712045,277.7483069,3.369650333,-1.811389276,0.040624626,-0.420645993
20200630,United States,Health Care,24.16790771,9.293973405,1.867213279,2.491782227,2.576990991,9.799822978,,-14.046603,-26.83699,-78.57143,-3.8320863,19.05354089,25.22441493,0.5259689,0.6157619,-40.44202255,-160.1403331,16.26304093,3.629546837,0.11402557,-9.199711952
20200630,United States,Technology,1.796805859,11.58575944,8.383602453,11.25840547,9.804978707,18.59417383,5.467937,-4.7208014,-0.15619397,-82.85714,-11.266335,45.08725436,15.80561792,0.5209083,1.0140386,287.1943597,354.7621989,2.04601147,-5.012928833,0.050583612,-3.508207062
20200630,United States,Industrials,3.290581703,7.827769456,5.404758169,1.790082303,8.753957153,-0.131907933,,-56.738167,-62.016518,-20,-16.523787,,10.50213578,1.0179081,1.3876534,,-19.23926176,22.06236884,0.470358169,0.058269795,-3.778942953
20200630,United States,Technology,47.17733765,11.03107822,0.788483414,0.697815917,1.761793126,4.917092669,0,77.1485,4.0285945,-40,-0.28234974,16.03556141,11.53640257,0.670748,1.2143039,-22.71978927,-64.12639405,1.869811555,2.037794118,0.078320816,-2.521566025
20200630,United States,Technology,2.069795132,12.24984452,1.546894263,2.062779973,1.976129989,5.008403973,0,31.206524,-4.911584,1.8518518,0.27992433,30.88597229,28.55919693,0.5730118,1.066012,5.160057334,13.04419979,12.80113227,9.094561352,0.012760845,-6.932475322
20200630,United States,Industrials,18.33753586,8.331309795,3.005887445,7.644781051,13.85115877,63.63666041,1.1539849,-27.974737,-19.574017,-8.823529,-17.278893,4.723515385,7.034418563,0.7195091,1.154878,62.438969,203.5912625,5.312787682,1.253509376,0.1940041,-7.385594804
20200630,United States,Basic Materials,18.70702553,10.88438852,3.672674107,1.810745139,6.105498242,21.32078344,2.1315439,8.366835,-6.8195877,-59.183674,-9.855911,17.2257934,6.314440572,0.54767036,1.0449535,13.0664181,44.10900347,-1.61580868,-0.767395092,0.02758125,-6.38712334
20200630,United States,Consumer Services,-5.019307137,8.408081235,11.88896163,13.09347181,21.61548074,89.55756275,1.0341974,-44.82084,-20.041258,-35.714287,-43.013355,13.27521793,8.903382375,0.99569553,1.453586,44.00996264,130.7920059,5.699013696,-1.319195948,0.32408482,-6.806656667
20200630,United States,Industrials,5.337119102,8.370895131,4.84711098,6.282230504,8.308951548,26.35647126,,0.78576803,-1.3018072,-33.333332,-16.644245,18.39059157,19.41118571,0.5122616,0.8763581,18.33692295,55.48423792,3.40882811,1.363869521,0.012986115,-6.658066645
20200630,United States,Industrials,3.305900097,11.52752663,6.216565032,5.779986352,7.665548994,17.3882488,2.5140052,-14.445269,-16.067814,-70.21277,-14.466847,35.75153027,19.55717096,0.5795994,1.0891258,45.70958966,95.85215118,0.977931335,1.321292788,0.04434345,-1.28495714
20200630,United States,Health Care,3.735268116,11.8365582,5.552984662,6.363322489,7.423019419,6.862548472,2.7115211,27.95745,13.151991,9.615385,-0.33916917,80.91723774,22.26976933,0.46355176,0.7789888,251.3020559,198.1544601,6.503748241,3.507670271,0.02148713,-2.190697908
20200630,United States,Oil & Gas,-5.018341541,9.674430928,-18.06274115,-7.08552359,11.01388871,45.26687653,1.9617215,-24.14661,-22.151148,53.19149,-1.9241588,-39.90277778,-6.645439,0.96520627,1.4387555,95.13888889,262.0504973,0.265976399,1.024545235,0.56265295,-8.640161601
20200630,United States,Health Care,17.94097519,8.770466583,1.976828116,3.419856284,2.988512319,10.54460992,0,58.183014,7.6106668,-22.222221,-1.6197731,18.7472854,19.75575151,0.6319489,0.8156857,43.52831358,146.8238321,8.021388378,1.240364071,0.08778019,-8.4251373
20200630,United States,Utilities,9.090911865,10.58249372,4.67438536,-5.362041074,7.533348358,50.02340338,3.5660472,0.011348724,-6.6429434,-60,-3.7709725,9.34439691,-4.538781502,0.50072515,0.74102056,159.5233268,586.2997876,-1.620296415,-2.695809156,0.014357917,-3.156495456
20200630,United States,Technology,-6.351923943,10.71848935,2.677254888,4.408155238,4.806130182,25.87115314,1.9569473,2.126336,-9.5995245,16.32653,-2.9583955,10.3484173,11.92614324,0.661636,1.2368137,43.9691563,212.5100109,4.580722056,-0.517492978,0.03197617,-4.160725176
20200630,United States,Health Care,-8.68674469,10.11016768,9.65363066,8.432491112,10.91410834,47.77123937,0,-8.4593,-5.358398,-25,-0.47333318,20.20803895,14.54829906,0.45628345,0.73072827,1.951854815,8.464377999,16.09444324,1.152734191,0.029317329,1.820503175
20200630,United States,Oil & Gas,-4.403263092,10.08514417,1.759502899,10.69460885,10.06602098,78.56055361,6.6644,-17.766619,-9.460789,-52.5,-7.6170387,2.239677317,8.224580755,0.90999657,1.4899751,59.52128224,309.123484,3.166467769,-1.642824028,1.4830381,-5.039627211
20200630,United States,Oil & Gas,13.88888359,8.536149925,-156.7207484,2.786669956,23.06732157,-24.45204764,2.3703704,-60.079395,-4.8503757,34.615383,-2.0428624,,1.635756249,1.549983,1.8911078,,243.7127448,0.778444354,1.25588682,0.38267478,-36.16833269
20200630,United States,Consumer Services,9.799898148,12.08990147,6.543132375,8.148729788,11.99940614,45.77328533,2.3601847,-4.3046355,-4.554206,-36.923077,-6.6600056,14.29465315,7.644406044,0.48342502,0.8962029,122.9111967,297.340615,9.834397536,-2.498375721,0.048755262,-4.697548346
