DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20150731,United States,Technology,-3.548771143,9.814473232,3.680433414,4.534535147,6.67679,27.13178723,2.6915824,32.42997,23.141598,0,0.76636237,13.56502387,15.1881327,0.2729167,1.286541,-44.35178784,-204.88217,-0.894488321,-3.1466227,0.018523717,-3.531967188
20150731,United States,Oil & Gas,-3.725618124,10.53926512,-6.248378334,-17.82111634,15.205138,43.24089617,1.4525893,-25.933552,-28.146452,26.153847,-0.7658845,-14.4501592,-19.06852885,0.24991913,1.4665067,89.13176586,174.29358,4.130550716,0.290567592,0.351605,-16.25735544
20150731,United States,Health Care,-12.78869534,10.70604496,1.319627307,1.161175044,1.9285766,7.881048828,0,13.698971,-3.2399476,-54.285713,-3.5925741,16.74431076,14.73376284,0.32108968,1.609849,-53.44453727,-228.00233,8.282825523,-0.806477974,0.045635853,0.400693771
20150731,United States,Oil & Gas,-16.96535301,6.787611731,18.06103302,-4.887272864,32.682312,186.6286447,0,-50.33425,-34.783875,-90.47619,-6.562399,9.677524607,-1.997902525,0.4741012,1.5825778,7.915118338,39.381065,-0.957253789,-1.181601826,0.32570982,-6.070097434
20150731,United States,Consumer Services,,7.651674458,3.554710072,4.495082657,12.523336,25.16797654,0,31.40136,12.953615,-23.333334,-0.5477863,14.12394066,17.860326,0.381516,0.64585495,-33.29852561,-73.040825,5.350395646,-2.076589697,0.07263754,-8.329392392
20150731,United States,Oil & Gas,-9.542679787,10.39763257,11.68021715,9.782830088,19.192888,63.37028757,2.4390244,25.885832,-3.623575,71.42857,2.858756,18.43169346,11.22663306,0.2674745,1.053061,12.29421392,37.062836,2.592025565,1.121301815,0.08266332,-1.163556531
20150731,United States,Industrials,-13.27088451,7.2295757,7.118466669,6.616450559,81.75665,82.11862976,0,-53.88471,-31.848543,-85,-3.533855,8.668516134,7.395000599,0.5567018,1.1380329,-81.55681815,-220.76216,-1.314062618,-24.60583102,0.017779242,-4.328445312
20150731,United States,Oil & Gas,-1.351940632,9.760456623,-59.36123426,-28.44608806,26.092289,122.3625986,2.1805494,-43.132668,-32.36525,-16.129032,-0.02237173,-48.51256424,-14.90628779,0.30455625,1.3759475,56.78185847,146.20053,0.432471231,-4.104016934,0.4996596,-24.16535602
20150731,United States,Consumer Services,-9.742027283,11.95473824,5.508110033,6.389484783,11.8282585,33.53917,1.6023073,13.6981125,-3.8165748,-44.23077,-0.39257577,16.42291695,10.29276224,0.17803037,0.9955364,82.49410592,181.90195,4.925999834,-0.090245931,0.09857866,-5.242282178
20150731,United States,Industrials,-0.63431263,8.356369765,4.426371062,4.133409377,9.58249,24.10875944,1.6595368,5.7446837,2.5990129,72.72727,-0.8445864,18.36001173,9.568522536,0.14592229,0.8903556,43.03388379,98.08356,6.786495092,0.254733202,0.031726178,-5.043800442
20150731,United States,Technology,-5.894851685,9.045261834,2.999196365,4.036613056,5.5764556,25.37386412,,18.585909,9.803713,-22.727272,-3.1422653,11.82002217,15.90854683,0.16194761,0.9365458,-35.38304207,-176.87944,21.47930678,1.720066369,0.005471767,-4.708440891
20150731,United States,Technology,-6.611699104,13.44743519,6.908021446,9.322534464,10.118092,18.64073407,1.6323166,33.216522,24.819397,42.708332,1.5631473,37.05874145,38.15871964,0.20366295,1.0746917,8.352324698,15.151729,11.59114007,-0.640454467,0.008029738,-8.714237035
20150731,United States,Technology,-6.7684412,9.944761593,6.088447122,5.315996384,9.20257,40.06668394,2.3041475,-6.3931284,-10.510122,-8.510638,-0.6195142,15.19578494,10.75937075,0.25960207,1.3166624,-15.36342953,-71.27778,-0.592081466,-1.256796878,0.029404635,-5.526036132
20150731,United States,Basic Materials,-16.58672142,8.712901511,3.085254084,4.038523758,4.9299197,51.13392996,2.0295203,-8.05347,-0.84378123,29.411764,-0.9348166,6.033672918,3.617468707,0.23993811,1.2068104,120.657378,763.2574,1.492820347,-0.693796802,0.037053917,-6.35068847
20150731,United States,Consumer Goods,-4.533952713,10.27903901,8.497081318,14.899086,9.8669815,64.30854915,2.3618727,6.1638,-7.7530265,-59.375,-1.624094,13.21298868,17.82837416,0.19815814,1.0055631,22.94381542,130.18182,2.094393245,1.60885666,0.035667207,-6.153042451
20150731,United States,Consumer Services,-4.112672806,8.151582658,3.285714728,3.351874702,12.261241,33.01959236,2.8169014,65.05629,74.757576,94.23077,2.5194087,9.950803428,10.15116924,0.2564831,0.46856743,-28.5407345,-84.85735,1.370524701,-0.962450164,0.04195358,-14.76815479
20150731,United States,Utilities,-3.532654047,8.83027629,5.819549062,0.59083008,12.925257,64.29774665,3.905364,9.693396,4.718244,-36.666668,-0.1699975,9.050937809,0.515704861,0.18698756,0.6531991,83.78986684,266.91922,3.236951938,0.648287469,0.008274815,-4.722321507
20150731,United States,Utilities,-1.923078299,9.206935382,6.000396548,-2.317878934,12.163954,67.26865963,4.0774097,2.2367,-4.8640785,-8.695652,-0.5217076,8.920047733,-1.818038722,0.19387434,0.74016654,107.2344869,341.6825,-4.702517979,-3.650988764,0.011969242,-4.229140942
20150731,United States,Technology,-3.834915161,8.610736429,9.052034843,3.403390101,13.641395,73.09841024,0,-3.710097,-11.385137,37.5,0.016687097,12.38335391,2.885867564,0.25716674,1.4977056,53.82179071,206.84273,7.526118098,1.634936617,0.020123716,-1.405714251
20150731,United States,Utilities,27.91181755,8.661041091,7.395806186,2.234330206,13.063819,67.99984797,4.2429285,-5.964369,-14.098179,46.666668,-0.12045613,10.87620988,1.72275641,0.21070606,0.7493968,99.00662252,306.7877,2.126373681,-0.145528382,0.022341643,-1.025607093
20150731,United States,Technology,-1.328498125,8.150225908,1.343008956,3.914107285,4.8939576,24.84676263,1.9323672,21.158527,6.8654537,-100,-3.1982067,5.405166765,15.69710904,0.3209871,1.2730194,-22.5419759,-121.12318,-1.266244058,-1.133314485,0.033816624,-10.61290285
20150731,United States,Oil & Gas,-8.124995232,7.203987495,26.25049227,-2.332198875,23.997704,202.1106909,4.326923,-43.530636,-26.891869,28.333334,3.1878638,12.98817601,-0.725241421,0.49749222,0.95405686,55.78868478,220.84428,5.224780693,-1.512194265,0.020734737,-2.258550045
20150731,United States,Consumer Services,-12.64941692,8.578184603,3.175456238,2.091693824,7.6279736,14.05088298,0,18.649017,9.505999,-35.849056,-1.9533592,22.59969172,13.12843455,0.2902474,0.4282147,-13.59680312,-25.533398,24.33150856,-1.868246079,0.021600142,-11.20035775
20150731,United States,Industrials,-3.071326017,10.52419113,3.797366829,7.34315273,6.791896,13.91785474,2.5134766,15.210045,3.7359953,-26.666666,-0.456186,27.28413897,52.66201473,0.15836523,0.99512124,-35.26003747,-75.983185,32.37073418,-1.560898656,0.007063239,-0.953147571
20150731,United States,Consumer Services,2.147114277,9.994089606,5.173276467,4.096258558,8.292673,-7.504544758,0,28.986704,11.83585,25.714285,0.62093043,,31.03522251,0.14469068,0.75697166,,200.46867,30.49703586,-1.155546146,0.008367736,-3.611267997
20150731,United States,Industrials,-3.944116831,8.625545722,4.506296904,6.388855825,12.821407,18.41282606,2.4322104,32.090664,10.7161045,66.666664,0.17039813,24.47368421,18.05914879,0.18118015,0.894004,95.6042885,116.74601,2.012072191,-1.007096878,0.025591282,-2.873721389
20150731,United States,Consumer Goods,-7.40739727,7.811177556,-14.71616098,6.093916883,14.011812,-0.129657806,4.2328043,-50.757565,-27.220499,-14.285714,-4.5840425,,6.772029357,0.48026684,1.4930234,,308.7382,-3.475764511,-0.59694536,0.11000701,-13.5478824
20150731,United States,Industrials,-2.653282881,9.145071889,4.239893829,5.692687259,9.360364,10.04146054,0.7665094,15.360761,5.7362914,-88.888885,-3.6539192,42.22387584,12.38648241,0.23178782,0.9713976,347.4008717,271.72195,4.793843202,1.798636519,0.037854478,-6.795667679
20150731,United States,Health Care,-1.454359293,9.588178099,1.914844721,3.609009413,6.6353154,11.98525572,0.4576659,14.829456,-4.2233524,48.648647,0.3948575,15.97666972,18.18244596,0.17158419,0.83706987,34.57799634,59.97223,7.66111633,-0.363834272,0.002989519,-7.17708047
20150731,United States,Health Care,-4.066866875,9.992029493,8.745354434,3.450548008,13.114597,33.21495682,2.3827345,-3.5881698,-11.530436,-47.826088,-8.253137,26.32956737,5.037413148,0.16518225,0.79507846,102.9898044,194.15584,15.14313067,-6.516402134,0.67974156,-2.770382375
20150731,United States,Consumer Services,-4.783082008,9.311338624,8.654938896,7.816693211,15.49156,24.79664391,0,8.990372,11.361921,-86,-1.8809104,34.90367054,20.37950221,0.19678816,0.9120708,18.75313048,28.68347,13.14743304,0.190558998,0.012053675,-3.519814268
20150731,United States,Health Care,-7.315140724,10.37318497,3.372907652,2.69770093,5.155414,22.37872649,1.5412422,23.877335,5.719137,23.529411,4.818381,15.07193742,4.474516514,0.15629542,0.7857515,166.028775,525.4642,13.72494362,-5.167988396,0.00367022,-4.507110147
20150731,United States,Industrials,1.451456547,9.460849903,4.5612999,4.792540394,7.471193,25.40603435,0.7163054,13.247072,5.2039742,14.814815,-0.14434087,17.95360833,13.14870262,0.17400968,1.2464768,38.79113149,120.076614,12.84430568,0.287062875,0.009361107,-2.203750434
20150731,United States,Industrials,0.472187996,8.552149633,4.874588465,0.140984532,10.805475,0.465442084,1.5602546,-10.313493,-20.419401,-64.28571,-0.6737928,1047.302905,0.337541037,0.25512448,1.157815,7714.937759,244.51604,1.262643406,-4.03459166,0.006887635,-4.581393169
20150731,United States,Telecommunications,-1.667028666,12.15600862,5.202548131,8.912721386,12.021311,4.909224714,4.7467403,-4.2840185,-5.6648674,68.965515,2.1232202,105.9749438,14.1636315,0.1340733,0.6512279,1161.312774,300.62088,-0.750370687,-0.488226873,0.027063768,-8.025078639
20150731,United States,Consumer Services,13.78135681,9.316148961,7.313722181,9.382794877,23.813602,43.79237341,3.6388972,14.228058,1.9604087,23.076923,-0.02988186,16.70090386,17.12081418,0.2412078,1.1819907,-47.3705834,-109.91421,-1.506277889,-0.02670214,0.04057172,-4.588358679
20150731,United States,Health Care,-7.56932497,8.38841356,2.274765137,2.540812222,7.4320855,50.01350793,,30.976604,20.792925,100,-5.7578664,4.548301511,4.240038813,0.19664751,0.6354616,-12.49758359,-89.7085,2.760411534,-0.847898258,0.020495849,-5.522198392
20150731,United States,Utilities,-4.829216003,9.571262414,2.181714341,-5.513533685,8.395241,86.06967629,4.2402825,8.907425,15.208256,-16.666666,-2.3138592,2.534823453,-2.51270648,0.2190606,0.74435985,179.7538063,723.4681,-3.066016575,-3.314186467,0.037621036,-4.731050876
20150731,United States,Utilities,-3.540575504,7.53255095,6.24354791,-2.974627288,12.069338,73.43055001,3.8886223,-14.171881,-17.729557,-30,-2.5552576,8.502657149,-1.906568468,0.23068605,0.99441063,115.172177,379.64365,-0.411588348,2.742730785,0.012095468,-4.535384943
20150731,United States,Consumer Goods,-11.94930649,9.328132766,6.005277136,1.878204646,11.314861,31.1463752,1.0460672,-7.855421,-12.226814,-85.36585,-2.614499,19.28082192,3.991989571,0.23748761,1.3879561,22.91381279,58.588734,2.975895176,-0.984791555,0.034352265,-1.581350304
20150731,United States,Consumer Goods,-7.006168365,7.98004285,3.291209718,1.538094951,6.9755735,16.94419799,0,5.2586317,-19.621408,-75,-2.7865553,19.42381528,9.068786699,0.27325138,0.77108467,-24.56520554,-62.262344,8.761647417,-6.513749204,0.014490995,-8.339598884
20150731,United States,Health Care,-3.460210562,10.05504858,0.571478016,2.698407472,5.791424,27.93367353,0,38.49766,-0.90800524,-2,-0.41351083,2.045839102,6.069978736,0.2701191,0.91732585,61.92893401,254.64896,13.42311721,3.373035857,0.01179384,-8.144583969
20150731,United States,Oil & Gas,18.02773476,7.723463081,9.720470724,6.736361672,16.65942,56.1782503,0,-25.324995,-19.035553,-21.428572,-1.8221331,17.30290757,11.99104927,0.30120564,1.0673388,-29.45764938,-119.03476,10.35819797,0.689973832,0.013011764,4.098599897
